epoch,train_stft_l1,train_stft_mse,train_energy_l1,train_onset_l1,train_loss,val_stft_l1,val_stft_mse,val_energy_l1,val_onset_l1,val_loss
22,0.04111826676726341,0.015902505207806825,0.015276839471049606,0.0018670522617641836,0.09971288768053055,0.04545916910469532,0.020565792951732872,0.02377417451143265,0.0018285711917560548,0.11209570986032485
23,0.04085839059241116,0.015727894893847405,0.014935857774317265,0.0018623432368272915,0.09915548532009125,0.044731414787471294,0.020069202707149087,0.023127258324995636,0.0018059814395383,0.11060111619532108
24,0.04058728191331029,0.015523839368950576,0.01456069121491164,0.0018584932250669227,0.09837255007922649,0.04531945032253861,0.020493648197501897,0.02381205185689032,0.0018218940718797967,0.11137395916879177
25,0.0403149448659271,0.015314948532357812,0.014107609881274403,0.0018566756941378116,0.09774451901763678,0.047274010717868804,0.021425194352865218,0.026055110935121775,0.0018171230546431617,0.11311802710592747
26,0.04010863735042512,0.015171764878369867,0.013871418974734843,0.0018509075163863598,0.0971900520607829,0.044230247106403116,0.020254595309495926,0.023314276052638888,0.0018126355537679047,0.1117038108408451
27,0.03986062189899385,0.014998839865904301,0.013538355941697956,0.001849790857802145,0.09664961911290884,0.044697867691516874,0.020151467280462385,0.02355762641876936,0.0018061928004026414,0.1110976555198431
28,0.03967528685629368,0.014865740375965834,0.013288704939559103,0.001844836803106591,0.09610769876986743,0.04463421216234565,0.02025356081686914,0.023692436633631585,0.0018219703163485975,0.11154426456987858
29,0.03945964404977858,0.014704564326535911,0.012997913485579193,0.001842573472787626,0.09555602384656668,0.0448053972274065,0.02068605032283813,0.023989118495956065,0.0017972346129827201,0.11233686991035938
30,0.039297726176306606,0.014584766425658018,0.012818182126618921,0.0018389361125649884,0.09517204150035978,0.04436319661140442,0.01999997539073229,0.023055453766137362,0.0017961611804785207,0.11044727526605129
31,0.03914230305217206,0.014479001195263118,0.012694830724876373,0.0018322341854451224,0.0946972665503621,0.04493566524982452,0.02013368073105812,0.023483257016167044,0.001806612611399032,0.1103640013486147
32,0.038903409628942606,0.014311440600175411,0.012337459250167012,0.0018310811304254456,0.09415225558131933,0.04409829068928957,0.02009875601902604,0.023026488060131668,0.001802139465464279,0.11077009518444537
33,0.03877653692997992,0.01422069015428424,0.012232313080318273,0.0018262479004450142,0.0937948693498969,0.044799888886511326,0.020126777123659848,0.02342397451028228,0.001799528329167515,0.11045285584032535
34,0.03964139948971569,0.014826968456851318,0.013636026132665574,0.0018374500444333535,0.09447421701438725,0.04637517886050045,0.0213916276183445,0.025042334185913204,0.0018013028821442275,0.11162983392924071
35,0.039394058021251115,0.014662627161946148,0.013285139986174182,0.0018315527672355528,0.09391991573311388,0.04566692938841879,0.02089245103416033,0.024653652420733124,0.0018109483877196907,0.11081954802945257
36,0.0391918292443268,0.014530787377455272,0.013052846026141197,0.0018299750756996219,0.0933385155055672,0.04546859927289188,0.02097799011459574,0.024215743326582016,0.0017971876988885924,0.110837068695575
37,0.03899924537083134,0.014380070137430447,0.012742441441793926,0.00182570932849776,0.09287430112808943,0.04610827463492751,0.021087966308929028,0.024724890599027275,0.001813750609901035,0.11118862707912922
38,0.03887865208061412,0.01429509880153928,0.012635914123849944,0.0018238047974125948,0.09258522075936199,0.0450455859657377,0.02017804416595027,0.023492747238371522,0.0017984169537667185,0.10951368355005979
39,0.038629875737801196,0.014118152130022646,0.012294074776628985,0.0018183449961943553,0.09191337539590895,0.04561398144625127,0.020849692872259767,0.024568899598903952,0.001798720060120104,0.11068055202439428
40,0.038458163531776515,0.013993959749885834,0.012151828477019445,0.0018145165323629044,0.0914834914887324,0.04622408816870302,0.021340562794473952,0.024935356269590557,0.001819201023579808,0.1114350337088108
41,0.0382986999578774,0.013879813562193885,0.011920150317437947,0.0018102862986328547,0.09098173455297946,0.04454572023078799,0.020659746002871543,0.023569970703683794,0.001801732900144998,0.11042327082529664
42,0.03809575284589082,0.013728357920213603,0.011724093162780627,0.0018082901462970768,0.09049998294040561,0.04522071431670338,0.020694014582550154,0.02395563303027302,0.0018132654216315132,0.11004421900585294
43,0.03778234547646716,0.013508704855106772,0.011319226825097575,0.001801895971063641,0.08958963658995926,0.04490328043513,0.020455754323396833,0.02367915491666645,0.001799177340028109,0.10986892331391573
44,0.037622115186136215,0.013385922253807076,0.011179228873131797,0.001796993402368389,0.08925955210067332,0.044218323092907665,0.02022870782483369,0.023257965841330587,0.00180102876960882,0.10992960804700852
45,0.03743419106164947,0.013254825422971043,0.010977615025918932,0.0017954073505155974,0.08862286169491708,0.044382269856519996,0.02061511264834553,0.023168704472482204,0.0018092324145836756,0.11027618953585624
46,0.03723909114319831,0.013106884839269332,0.010799914156505839,0.0017903129973070463,0.08817672294043004,0.0440967271886766,0.02022937402036041,0.023097997419070454,0.0018052894567372278,0.1097597308792174
