epoch,train_stft_l1,train_stft_mse,train_energy_l1,train_onset_l1,train_spectral_convergence,train_loss,val_stft_l1,val_stft_mse,val_energy_l1,val_onset_l1,val_spectral_convergence,val_loss,val_base_stft_l1,val_base_stft_mse,val_base_energy_l1,val_base_onset_l1,val_base_spectral_convergence,val_base_loss
83,0.025497193913906813,0.007403476280160248,0.006360672763548791,0.0013556929916376248,0.3475111722946167,0.04287275392562151,0.025180940749123693,0.007198720704764128,0.006286531453952193,0.0013533055316656828,0.3357475623488426,0.04196831863373518,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
84,0.025332781951874495,0.007302608457393944,0.006288672797381878,0.0013513560115825385,0.33807655423879623,0.042236609384417534,0.02514800033532083,0.007190432515926659,0.006263593910261989,0.0013518315827241167,0.3319804146885872,0.04174702148884535,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
85,0.02525089355185628,0.007262405939400196,0.00632845819927752,0.001355656364466995,0.34092121571302414,0.04229695349931717,0.025211289757862687,0.00711124821100384,0.005764319677837193,0.0013557292550103739,0.3312830403447151,0.041775443591177464,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
86,0.02514581335708499,0.007157692336477339,0.005663812276907265,0.0013545707915909588,0.33553755283355713,0.04192269127815962,0.024950208142399788,0.00716929929330945,0.006436370778828859,0.0013535722973756492,0.32916130125522614,0.04140827339142561,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
87,0.025141851045191288,0.0072475726483389735,0.00649277213960886,0.0013537869963329285,0.3363371640443802,0.04195871017873287,0.024969943100586534,0.007074015855323523,0.005993891856633127,0.0013515522878151387,0.3357984200119972,0.04175986349582672,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
88,0.02542419219389558,0.007417100481688976,0.0060168622294440866,0.0013524879759643227,0.36122678965330124,0.04348553158342838,0.02512580412440002,0.007183322566561401,0.006548708770424128,0.0013471667625708506,0.34578631818294525,0.042415120638906956,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
89,0.025411854032427073,0.007337281014770269,0.006126416032202542,0.0013465897645801306,0.35740530490875244,0.04328211955726147,0.025320464512333274,0.007430530618876219,0.006018287851475179,0.0013509267009794712,0.3475128412246704,0.04269610624760389,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
90,0.025339351035654545,0.007421760121360421,0.006347822141833603,0.0013518244959414005,0.35059094429016113,0.0428688982501626,0.02503890939988196,0.007089480757713318,0.005835260380990803,0.0013500296918209642,0.33167554438114166,0.041622686199843884,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
91,0.025298587512224913,0.007258416968397796,0.005790898227132857,0.001348532852716744,0.34217486530542374,0.04240733105689287,0.02489685290493071,0.007114411215297878,0.006010679993778467,0.0013496202300302684,0.33244238793849945,0.04151897132396698,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
92,0.02511384291574359,0.007202450418844819,0.006098532932810485,0.0013502276851795614,0.3481508791446686,0.042521387338638306,0.0248734331689775,0.007020313700195402,0.0058014653623104095,0.001353170009679161,0.33435503393411636,0.041591186076402664,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
93,0.02504896931350231,0.007110155886039138,0.00587689271196723,0.0013537397608160973,0.33746494352817535,0.04192221723496914,0.024889803025871515,0.006989823130425066,0.006228412501513958,0.0013541607622755691,0.33071399480104446,0.041425502859055996,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
94,0.024945582263171673,0.007047924445942044,0.006027445138897747,0.0013529023417504504,0.3426563963294029,0.04207840282469988,0.025220305658876896,0.007098763540852815,0.005818362697027624,0.001347859884845093,0.34556175768375397,0.042498393915593624,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
95,0.02522745868191123,0.007164298905991018,0.00582889758516103,0.001347889454336837,0.34485750645399094,0.042470334097743034,0.025126264663413167,0.007253995107021183,0.007443886366672814,0.0013527953124139458,0.3336528092622757,0.04180890507996082,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
96,0.025281312875449657,0.0072601338615641,0.0070494686951860785,0.0013504922098945826,0.34198763221502304,0.042380696162581444,0.02503824792802334,0.007033869391307235,0.0057861473178491,0.001351576196611859,0.3215439021587372,0.041115443687886,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
97,0.024947804398834705,0.007027740124613047,0.006286267191171646,0.0013541602238547057,0.3255549296736717,0.041225552558898926,0.02498946711421013,0.007192761870101094,0.0059288013726472855,0.001348725811112672,0.3375784531235695,0.04186838958412409,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
98,0.02493195701390505,0.007108796038664877,0.006049317424185574,0.0013510081334970891,0.3339751809835434,0.041630715131759644,0.024686054326593876,0.006789367645978928,0.0059187846491113305,0.0013491514400811866,0.32223736494779587,0.04079792322590947,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
99,0.024725405033677816,0.006856416584923863,0.005675637279637158,0.0013486967363860458,0.33395519852638245,0.04142316523939371,0.02443641610443592,0.006728129577822983,0.005676120461430401,0.0013481888599926606,0.3194269388914108,0.040407763328403234,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
100,0.024569029919803143,0.00677289767190814,0.005847686668857932,0.001349894650047645,0.32687218487262726,0.040912638418376446,0.024491710355505347,0.006771240965463221,0.005455482169054449,0.0013457559398375452,0.3203043267130852,0.04050692589953542,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
