epoch,train_stft_l1,train_stft_mse,train_energy_l1,train_onset_l1,train_loss,val_stft_l1,val_stft_mse,val_energy_l1,val_onset_l1,val_loss
63,0.030699859838932753,0.011711589875631034,0.011336603405652568,0.0013706322060897946,0.030699859838932753,0.030348450993187726,0.011467796764918603,0.010679049591999501,0.0013687758946616668,0.030348450993187726
64,0.03051254223100841,0.011652681801933795,0.010471165471244603,0.0013551753072533756,0.03051254223100841,0.03038105892483145,0.011492230187286623,0.011627885804045945,0.0013478335713443812,0.03038105892483145
65,0.030227532843127847,0.011290976370219141,0.009864224877674133,0.0013638741729664616,0.030227532843127847,0.030228616204112768,0.011301622973405756,0.011707127094268799,0.0013633219132316299,0.030228616204112768
66,0.030171108432114124,0.01122620765818283,0.010206812468823045,0.0013518479172489606,0.030171108432114124,0.030036387499421835,0.011106195481261238,0.011414819222409278,0.0013326478656381369,0.030036387499421835
67,0.030425009899772704,0.011407702520955354,0.011219655338209122,0.0013450561236822978,0.030425009899772704,0.030992035754024982,0.011589197238208726,0.008404435124248266,0.001353328309050994,0.030992035754024982
68,0.03074559778906405,0.01164769142633304,0.01199186418671161,0.0013630769244628027,0.03074559778906405,0.03160433971788734,0.01148844427370932,0.010536144662182778,0.0013522437948267907,0.03160433971788734
69,0.03379699820652604,0.013208502787165344,0.018239799479488283,0.0013356675699469633,0.03379699820652604,0.03352245828136802,0.013284121523611248,0.014656413695774972,0.0013237651219242252,0.03352245828136802
70,0.033443779684603214,0.013461342809023336,0.01568875851808116,0.0013327601227501873,0.033443779684603214,0.032767029013484716,0.01197918203251902,0.010920949629507959,0.0013558246428146958,0.032767029013484716
71,0.032700080424547195,0.013260892606922425,0.014916826272383332,0.0013505709066521376,0.032700080424547195,0.0315177837619558,0.012218006784678437,0.013206315925344825,0.0013595973068731837,0.0315177837619558
72,0.03232586500234902,0.012975982390344143,0.015334542142227292,0.0013781156449113041,0.03232586500234902,0.03128891240339726,0.011422171475715004,0.00914541247766465,0.001395447354298085,0.03128891240339726
73,0.03255567094311118,0.012851057515945286,0.01457352249417454,0.0013820789536111988,0.03255567094311118,0.03248111379798502,0.012694958044448867,0.010887813929002732,0.0013691126659978181,0.03248111379798502
74,0.03333859518170357,0.013989059370942414,0.016516717558261007,0.0013583071558969095,0.03333859518170357,0.0314626992912963,0.01218388152483385,0.011908165994100273,0.0013390571475611068,0.0314626992912963
75,0.03238305379636586,0.012393643439281732,0.014547638420481235,0.0013732370716752484,0.03238305379636586,0.03175889910198748,0.012464848201489076,0.017735767760314047,0.0013656657938554417,0.03175889910198748
76,0.031359461368992925,0.012343755748588592,0.012033201928716153,0.001350717298919335,0.031359461368992925,0.03163900563959032,0.011935983347939327,0.011405083059798926,0.0013238682768133003,0.03163900563959032
77,0.031089059310033917,0.011317424767185003,0.010645453003235161,0.001340526679996401,0.031089059310033917,0.030319616431370378,0.011319792160065845,0.01338307504192926,0.0013542170454456937,0.030319616431370378
78,0.030185491079464555,0.011262508807703853,0.012067713832948357,0.001353055879008025,0.030185491079464555,0.02913625875953585,0.010244826742564328,0.007626138074556366,0.0013360737939365208,0.02913625875953585
79,0.029475365998223424,0.010645062022376806,0.009726242918986827,0.0013324219471542165,0.029475365998223424,0.029135314980521798,0.010179290533415042,0.008751309127546847,0.0013347636522667017,0.029135314980521798
80,0.02939899859484285,0.01048490998800844,0.010995855496730655,0.001334793538262602,0.02939899859484285,0.029299275600351393,0.010762008038000204,0.012434922973625362,0.001322107909800252,0.029299275600351393
81,0.029069769312627614,0.010367197857704014,0.00979891826864332,0.0013256999955046922,0.029069769312627614,0.0305196822155267,0.011932101420825347,0.018605334422318265,0.001328224694589153,0.0305196822155267
82,0.030187562108039856,0.010913699661614373,0.013695522444322705,0.0013234397047199309,0.030187562108039856,0.030187025666236877,0.011663880082778633,0.01791604229947552,0.0013270204908621963,0.030187025666236877
83,0.02969964873045683,0.010830913262907416,0.011151296028401703,0.0013281840001582168,0.02969964873045683,0.029053814127109945,0.010538970032939687,0.013305625936482102,0.0013045860105194151,0.029053814127109945
84,0.029530620551668108,0.010589420329779387,0.011992097191978246,0.0013050445704720914,0.029530620551668108,0.02898221369832754,0.009724488409119658,0.007365647121332586,0.0013176503853173926,0.02898221369832754
85,0.029095139587298036,0.010210002423264086,0.01123819313943386,0.0013096967813908122,0.029095139587298036,0.029791279695928097,0.009729232202516869,0.007318293326534331,0.0013118073184159584,0.029791279695928097
86,0.029507827828638256,0.009947258047759533,0.010983176762238145,0.0013204516071709804,0.029507827828638256,0.029784639249555767,0.00992466312891338,0.007518978032749146,0.0013322513514140155,0.029784639249555767
87,0.02907249960117042,0.010026100091636181,0.010221344127785414,0.0013183646224206313,0.02907249960117042,0.028359617106616497,0.010089978502946906,0.013263075583381578,0.0012966085159860086,0.028359617106616497
88,0.02830694429576397,0.009636730275815353,0.010051234799902886,0.0013057540490990505,0.02830694429576397,0.027269793557934463,0.009079150186153129,0.0089955079020001,0.0013153763466107193,0.027269793557934463
89,0.02760728169232607,0.009149016172159463,0.008189540938474238,0.001316667527134996,0.02760728169232607,0.02708261989755556,0.008808449565549381,0.009692152234492823,0.0013130743682268076,0.02708261989755556
90,0.027284062118269503,0.008782466349657625,0.008217538910685107,0.0013068035550531931,0.027284062118269503,0.02743189234752208,0.008792433611233719,0.007368874124949798,0.0012975493009435013,0.02743189234752208
91,0.027438509976491332,0.008933379198424518,0.007850765425246209,0.0013008071691729128,0.027438509976491332,0.026984851399902254,0.008857260851073079,0.009500714193563908,0.0013056739553576335,0.026984851399902254
92,0.02749484498053789,0.008900535001885146,0.008583413349697366,0.0013031689668423496,0.02749484498053789,0.027647515176795423,0.008922744338633493,0.012193398084491491,0.0012948401272296906,0.027647515176795423
93,0.027411186252720654,0.008682854211656377,0.008506635436788201,0.0012877583649242297,0.027411186252720654,0.02806832827627659,0.008993017370812595,0.014492563263047487,0.0012990078757866286,0.02806832827627659
94,0.027033108635805547,0.008476623508613557,0.00878881145035848,0.0012991046460228972,0.027033108635805547,0.027566834178287536,0.009355604954180308,0.014242697856388986,0.001303578945226036,0.027566834178287536
95,0.02732832368928939,0.00900052214274183,0.010122695297468454,0.001301904660067521,0.02732832368928939,0.0269860535627231,0.008878203923813999,0.011249543109443039,0.00129281868430553,0.0269860535627231
96,0.026823767460882664,0.008537149202311411,0.00885499338619411,0.0012988987873541191,0.026823767460882664,0.027177800540812314,0.008789902814896777,0.01041565026389435,0.0013005934924876783,0.027177800540812314
97,0.027502507204189897,0.009092540363781154,0.009920514654368162,0.0012969117669854313,0.027502507204189897,0.02617251279298216,0.008182336227037013,0.006590336590306833,0.0013041875099588651,0.02617251279298216
98,0.029075551079586148,0.01026473508682102,0.01334793952992186,0.001331102270341944,0.029075551079586148,0.02724192652385682,0.008571429003495723,0.0076770503364969045,0.0012932750651089009,0.02724192652385682
99,0.027482635690830648,0.009024386265082285,0.009711951308418065,0.0012902117268822622,0.027482635690830648,0.02683116984553635,0.008402188497711904,0.007623613637406379,0.0012967793991265353,0.02683116984553635
100,0.02689528022892773,0.008568552730139345,0.00901201250962913,0.0012904156828881241,0.02689528022892773,0.026893215370364487,0.008084820743533783,0.00636150743230246,0.001291808919631876,0.026893215370364487
101,0.02668802929110825,0.00830842589493841,0.008665531466249377,0.0012910739751532674,0.02668802929110825,0.026182941684965044,0.00782192702172324,0.005990846286294982,0.00129855139675783,0.026182941684965044
102,0.026474021840840578,0.008069844567216933,0.0071067335666157305,0.0012964035413460806,0.026474021840840578,0.02694144524866715,0.008257889785454609,0.00724036265455652,0.0013014300529903267,0.02694144524866715
103,0.025949018076062202,0.00790441973367706,0.006621619933866896,0.001295507205213653,0.025949018076062202,0.025033918267581612,0.007528612302849069,0.007994650019099936,0.0012890198449895252,0.025033918267581612
104,0.02550698909908533,0.007655694615095854,0.008012058271560818,0.001290200489165727,0.02550698909908533,0.02520474884659052,0.007572894181066658,0.0068920371268177405,0.001291263397433795,0.02520474884659052
105,0.02511548821348697,0.00755490071605891,0.0067497167037799954,0.0012898340719402768,0.02511548821348697,0.02504041203064844,0.0076193063432583585,0.009554919000947848,0.0012981100771867204,0.02504041203064844
106,0.02503950905520469,0.007437947177095339,0.007108711724868044,0.001290876854909584,0.02503950905520469,0.024833753355778754,0.0072331111441599205,0.0077628632134292275,0.001290449497901136,0.024833753355778754
107,0.025027740048244596,0.007332089531701058,0.00685517318197526,0.00128847717132885,0.025027740048244596,0.025802189076784998,0.007575109113531653,0.0060541117418324575,0.0012847370162489824,0.025802189076784998
108,0.02592636429471895,0.007827223584172316,0.008882008682121523,0.0012826456768380012,0.02592636429471895,0.02525798574788496,0.0072005254769464955,0.0068173970794305205,0.001287576749746222,0.02525798574788496
109,0.02557260903995484,0.007715459243627265,0.008901032444555312,0.0012987124428036623,0.02557260903995484,0.024854355957359076,0.007279405661392957,0.006994325580308214,0.001290726551815169,0.024854355957359076
110,0.02604280738160014,0.007861837220843881,0.010037315485533327,0.0012899403518531471,0.02604280738160014,0.025167978834360838,0.00720201653894037,0.005989833531202748,0.0012956666796526406,0.025167978834360838
111,0.026286196196451783,0.008166650164639577,0.01071674149716273,0.0013040884441579692,0.026286196196451783,0.02686931804055348,0.007965058939589653,0.009580675599863753,0.0012819706353184301,0.02686931804055348
112,0.027806548634544015,0.009286369197070599,0.012256020796485245,0.0012893902239738964,0.027806548634544015,0.027313974569551647,0.008629364630905911,0.007934275839943439,0.001304158075072337,0.027313974569551647
113,0.026816960074938834,0.008473172201775014,0.010694847966078669,0.0012969175149919465,0.026816960074938834,0.02531712653581053,0.007457159939804114,0.006955276243388653,0.001312972486630315,0.02531712653581053
114,0.026277608005329967,0.00801916013006121,0.008334822807228193,0.001312803738983348,0.026277608005329967,0.02581829490372911,0.00745304576412309,0.007073636137647554,0.001294018544285791,0.02581829490372911
115,0.025667772395536304,0.007496736507164314,0.007955570588819683,0.0012903659444418736,0.025667772395536304,0.024356849025934935,0.0066836463956860825,0.005480992957018316,0.0012880602735094726,0.024356849025934935
116,0.024785019108094275,0.007109509751899168,0.007391041173832491,0.0012907994314446114,0.024785019108094275,0.024408693774603307,0.007120425027096644,0.0058667635603342205,0.0012809440268028993,0.024408693774603307
117,0.024277279851958156,0.006816957262344658,0.006625891255680472,0.0012791803746949881,0.024277279851958156,0.023382382350973785,0.00647277498501353,0.005923657969105989,0.0012817817187169567,0.023382382350973785
118,0.02379322925116867,0.0066826785914599895,0.007212916621938348,0.00128179308376275,0.02379322925116867,0.023909857729449868,0.0066203992028022185,0.006770291773136705,0.0012718670186586678,0.023909857729449868
119,0.024344468489289284,0.006843576091341674,0.007776572718285024,0.0012732056202366948,0.024344468489289284,0.023823637631721795,0.0066587014007382095,0.005448722498840652,0.0012803403078578413,0.023823637631721795
120,0.024855727679096162,0.006995242874836549,0.007062186952680349,0.0012883159652119502,0.024855727679096162,0.024353682063519955,0.006753667999873869,0.009824899811064824,0.0012946377828484401,0.024353682063519955
121,0.024661253090016544,0.006621666339924559,0.006480525858933106,0.0012856975590693764,0.024661253090016544,0.023678222263697535,0.006718353150063194,0.0064298676152247936,0.0012807792154490016,0.023678222263697535
122,0.024214414763264358,0.006538773042848334,0.0066463037801440805,0.0012814216897822917,0.024214414763264358,0.023230623512063175,0.006339123021462001,0.00468153330439236,0.0012809299805667251,0.023230623512063175
123,0.023378029582090676,0.0063689794333186,0.0061476042319554836,0.0012808079991373233,0.023378029582090676,0.022851059329696,0.00608323460619431,0.007678483423660509,0.001277427621971583,0.022851059329696
124,0.02333172468934208,0.006271506048506126,0.007378541427897289,0.001272258065000642,0.02333172468934208,0.0240930111031048,0.006775792164262384,0.009581821534084156,0.0012772752234013751,0.0240930111031048
125,0.024346143240109086,0.006987035187194124,0.009020689642056823,0.001267226441996172,0.024346143240109086,0.023257876571733505,0.0062467033276334405,0.007007014675764367,0.0012760495446855202,0.023257876571733505
126,0.023451416403986514,0.006431688379961997,0.007156393141485751,0.0012910167497466318,0.023451416403986514,0.024110955419018865,0.006919326551724225,0.010626919160131365,0.001297744700423209,0.024110955419018865
127,0.023921744199469686,0.006701039761537686,0.007285303057869896,0.0012913408063468523,0.023921744199469686,0.025971920636948198,0.008274625703052152,0.016850681568030268,0.0012668153867707588,0.025971920636948198
128,0.024891580920666456,0.0072852276207413524,0.010782692115753889,0.0012834618319175206,0.024891580920666456,0.02414963534101844,0.006801481882575899,0.009326547500677407,0.0012857283800258301,0.02414963534101844
129,0.025112129747867584,0.007350236410275102,0.009875914722215384,0.001282702483877074,0.025112129747867584,0.02390136383473873,0.00659452004765626,0.007885041093686596,0.0012820839110645466,0.02390136383473873
130,0.02493515028618276,0.006976362637942657,0.009349032916361466,0.0012929614531458355,0.02493515028618276,0.024337989918421954,0.006950826587853953,0.008050907461438328,0.00128570599554223,0.024337989918421954
131,0.024905368802137673,0.007124270545318723,0.0077139149652794,0.0012793514033546671,0.024905368802137673,0.023661006067413837,0.006636914724367671,0.007278841134393588,0.0012720012528006919,0.023661006067413837
132,0.024253213312476873,0.006794190529035404,0.008688694622833282,0.00128467856120551,0.024253213312476873,0.022850012581329793,0.006030889351677615,0.006154835224151611,0.0012790090622729622,0.022850012581329793
133,0.022997613239567727,0.006062799096980598,0.006503028067527339,0.0012766071195073891,0.022997613239567727,0.022381235263310373,0.005893855341128074,0.007336481881793588,0.0012848640035372227,0.022381235263310373
134,0.022512405063025653,0.005940154398558661,0.00630623301549349,0.0012888665150967427,0.022512405063025653,0.021901633183006197,0.005636551599309314,0.004446824983460829,0.001278180512599647,0.021901633183006197
135,0.022946157318074256,0.006176329581649043,0.00738026580074802,0.0012695448276645038,0.022946157318074256,0.023440587683580816,0.006401408740202896,0.009603785758372396,0.0012761061152559705,0.023440587683580816
136,0.025636176578700542,0.007660876028239727,0.012254399538505822,0.0012838247348554432,0.025636176578700542,0.023768186452798545,0.006651410833001137,0.009848992165643722,0.0012653097146539949,0.023768186452798545
137,0.02415441838093102,0.006794995657401159,0.009216627688147128,0.0012830945270252414,0.02415441838093102,0.024097736517433077,0.0067537394279497676,0.011903749720659107,0.0012954235244251322,0.024097736517433077
138,0.02542243612697348,0.007150675148295704,0.011141838840558194,0.001293577497563092,0.02542243612697348,0.027453838614746928,0.008795657835435122,0.01901700015878305,0.0013072195652057417,0.027453838614746928
139,0.02710139425471425,0.008662938314955682,0.013379669049754739,0.001301633172261063,0.02710139425471425,0.027236021123826504,0.009193067846354097,0.01851077060564421,0.0012958127153979149,0.027236021123826504
140,0.026311832130886614,0.008161682228092104,0.012542309006676078,0.0012829856568714604,0.026311832130886614,0.025115253403782845,0.007559794466942549,0.007500258507207036,0.0012840712151955813,0.025115253403782845
141,0.02399438968859613,0.006664820044534281,0.007847191562177613,0.0012733551557175815,0.02399438968859613,0.023221585783176124,0.006243927309697028,0.007774062920361757,0.0012700873339781538,0.023221585783176124
142,0.023086715838871896,0.006246684934012592,0.006850959383882582,0.001279087082366459,0.023086715838871896,0.022793943528085947,0.00601234937494155,0.006602257140912116,0.0012788694657501765,0.022793943528085947
143,0.02338892692932859,0.00638301378057804,0.007984227268025279,0.0012780255092366133,0.02338892692932859,0.023737437557429075,0.00656150646682363,0.005201626743655652,0.0012789052816515323,0.023737437557429075
144,0.023934617172926664,0.006459674681536853,0.008431168273091316,0.0012762047699652612,0.023934617172926664,0.02426557126455009,0.006302261652308516,0.00858260050881654,0.0012649319833144546,0.02426557126455009
145,0.022732685378286988,0.005867874511750415,0.007671789615415037,0.0012589623729581945,0.022732685378286988,0.022487706737592816,0.005826197571877856,0.005203916865866631,0.0012800651311408728,0.022487706737592816
146,0.0231545886490494,0.006187852763105184,0.008038254571147263,0.0012860681526944973,0.0231545886490494,0.022747403767425567,0.0056848715103114955,0.008498023787979037,0.001273867837880971,0.022747403767425567
147,0.02259161474648863,0.00558205019478919,0.0065824089251691476,0.001271835728402948,0.02259161474648863,0.0222850886057131,0.0054903195923543535,0.006943385757040232,0.0012714665390376467,0.0222850886057131
